sample_rate,cp_final_test_nre,cp_avg_online_nre_test,cp_avg_update_time_s,cp_params,dataset,tt_best_R,tt_final_test_nre,tt_avg_online_nre_test,tt_avg_update_time_s,tt_params,paper_oftd_nre,tt_gap_vs_paper,cp_gap_vs_paper
0.1,0.09849433333333334,0.08531566666666666,2.7350703703703707,55980.0,foreman,20.0,0.136763,0.13521866666666668,1.9809074074074073,74040.0,0.094,0.042762999999999995,0.004494333333333336
0.2,0.09474033333333333,0.07699033333333334,2.841985185185185,55980.0,foreman,20.0,0.135346,0.13325166666666666,2.0319444444444446,74040.0,0.087,0.048346,0.007740333333333335
0.3,0.09263433333333333,0.07433166666666667,2.8751814814814813,55980.0,foreman,20.0,0.13592200000000002,0.13369333333333333,1.9573629629629632,74040.0,0.084,0.05192200000000001,0.008634333333333327
