dataset,mode,seed,R,params,init_time_s,online_time_s,total_train_time_s,infer_time_s,avg_online_nre_train,avg_online_nre_test,final_train_nre,final_test_nre,init_loss_best,final_train_loss,final_test_loss,avg_flops_m,num_updates,final_shape
condition.mat,single,42,80,863520,0.1791,1731.9743,1732.1534,0.000906,0.101336,0.109005,0.070305,0.087814,53500.219525,6.065154,9.405486,nan,2618,"(9,2,2623)"
