sample_rate,R,final_test_nre,paper_foreman_oftd_nre,gap_abs,gap_rel_pct,avg_online_nre_test,avg_online_update_time_s,infer_time_s,params,num_updates,total_train_time_s,final_test_loss
0.1,20.0,0.136763,0.094,0.042762999999999995,45.49255319148935,0.13521866666666668,1.9809074074074073,0.0007419999999999999,74040.0,9.0,18.450533333333336,0.009113333333333333
0.2,20.0,0.135346,0.087,0.048346,55.57011494252874,0.13325166666666666,2.0319444444444446,0.0008173333333333334,74040.0,9.0,18.982,0.008925
0.3,20.0,0.13592200000000002,0.084,0.05192200000000001,61.81190476190476,0.13369333333333333,1.9573629629629632,0.0008510000000000001,74040.0,9.0,18.25153333333333,0.009002333333333333
