dataset,mode,seed,R,params,init_time_s,online_time_s,total_train_time_s,infer_time_s,avg_online_nre_train,avg_online_nre_test,final_train_nre,final_test_nre,init_loss_best,final_train_loss,final_test_loss,avg_flops_m
condition.mat,single,42,40,234000,0.0872,221.1111,221.1982,0.000631,0.177842,0.181542,0.13453,0.14269,50091.574847,22.207861,24.833367,nan
